,nodes,rho,network,beta,lambda,physical_infectivity,factor,hidden_infectivity,aware,infected
233,100,0.2,barabassi,0.5789473684210527,0.6842105263157894,0.4,0.01,0.6,0.8254838709677419,0.5058064516129032
234,100,0.2,barabassi,0.5789473684210527,0.7368421052631579,0.4,0.01,0.6,0.8209677419354838,0.49290322580645163
235,100,0.2,barabassi,0.5789473684210527,0.7894736842105263,0.4,0.01,0.6,0.8329032258064517,0.5096774193548387
236,100,0.2,barabassi,0.5789473684210527,0.8421052631578947,0.4,0.01,0.6,0.8264516129032258,0.4958064516129032
237,100,0.2,barabassi,0.5789473684210527,0.894736842105263,0.4,0.01,0.6,0.8235483870967742,0.5025806451612903
238,100,0.2,barabassi,0.5789473684210527,0.9473684210526315,0.4,0.01,0.6,0.8261290322580644,0.49516129032258066
239,100,0.2,barabassi,0.5789473684210527,1.0,0.4,0.01,0.6,0.8270967741935483,0.5022580645161291
240,100,0.2,barabassi,0.631578947368421,0.0,0.4,0.01,0.6,0.7751612903225806,0.6441935483870967
241,100,0.2,barabassi,0.631578947368421,0.05263157894736842,0.4,0.01,0.6,0.8048387096774193,0.5690322580645162
242,100,0.2,barabassi,0.631578947368421,0.10526315789473684,0.4,0.01,0.6,0.8174193548387096,0.5190322580645161
243,100,0.2,barabassi,0.631578947368421,0.15789473684210525,0.4,0.01,0.6,0.8161290322580644,0.5003225806451613
244,100,0.2,barabassi,0.631578947368421,0.21052631578947367,0.4,0.01,0.6,0.8235483870967742,0.5054838709677419
245,100,0.2,barabassi,0.631578947368421,0.2631578947368421,0.4,0.01,0.6,0.8183870967741936,0.49774193548387097
246,100,0.2,barabassi,0.631578947368421,0.3157894736842105,0.4,0.01,0.6,0.8254838709677419,0.5032258064516129
247,100,0.2,barabassi,0.631578947368421,0.3684210526315789,0.4,0.01,0.6,0.8212903225806452,0.5064516129032258
248,100,0.2,barabassi,0.631578947368421,0.42105263157894735,0.4,0.01,0.6,0.8229032258064517,0.49451612903225806
249,100,0.2,barabassi,0.631578947368421,0.47368421052631576,0.4,0.01,0.6,0.826774193548387,0.5064516129032258
250,100,0.2,barabassi,0.631578947368421,0.5263157894736842,0.4,0.01,0.6,0.8132258064516129,0.48354838709677417
251,100,0.2,barabassi,0.631578947368421,0.5789473684210527,0.4,0.01,0.6,0.8216129032258064,0.5103225806451612
252,100,0.2,barabassi,0.631578947368421,0.631578947368421,0.4,0.01,0.6,0.8261290322580644,0.5054838709677419
253,100,0.2,barabassi,0.631578947368421,0.6842105263157894,0.4,0.01,0.6,0.8238709677419355,0.5035483870967742
254,100,0.2,barabassi,0.631578947368421,0.7368421052631579,0.4,0.01,0.6,0.827741935483871,0.4983870967741935
255,100,0.2,barabassi,0.631578947368421,0.7894736842105263,0.4,0.01,0.6,0.8309677419354838,0.5074193548387097
256,100,0.2,barabassi,0.631578947368421,0.8421052631578947,0.4,0.01,0.6,0.8235483870967742,0.4974193548387097
257,100,0.2,barabassi,0.631578947368421,0.894736842105263,0.4,0.01,0.6,0.8222580645161289,0.4961290322580645
258,100,0.2,barabassi,0.631578947368421,0.9473684210526315,0.4,0.01,0.6,0.8212903225806452,0.5064516129032258
259,100,0.2,barabassi,0.631578947368421,1.0,0.4,0.01,0.6,0.8248387096774193,0.5064516129032258
260,100,0.2,barabassi,0.6842105263157894,0.0,0.4,0.01,0.6,0.7674193548387096,0.6425806451612904
261,100,0.2,barabassi,0.6842105263157894,0.05263157894736842,0.4,0.01,0.6,0.8087096774193548,0.5406451612903226
262,100,0.2,barabassi,0.6842105263157894,0.10526315789473684,0.4,0.01,0.6,0.8170967741935483,0.5274193548387097
263,100,0.2,barabassi,0.6842105263157894,0.15789473684210525,0.4,0.01,0.6,0.8193548387096774,0.5035483870967742
264,100,0.2,barabassi,0.6842105263157894,0.21052631578947367,0.4,0.01,0.6,0.8290322580645162,0.5083870967741935
265,100,0.2,barabassi,0.6842105263157894,0.2631578947368421,0.4,0.01,0.6,0.8229032258064517,0.49096774193548387
266,100,0.2,barabassi,0.6842105263157894,0.3157894736842105,0.4,0.01,0.6,0.8312903225806452,0.5129032258064516
267,100,0.2,barabassi,0.6842105263157894,0.3684210526315789,0.4,0.01,0.6,0.8274193548387097,0.4996774193548387
268,100,0.2,barabassi,0.6842105263157894,0.42105263157894735,0.4,0.01,0.6,0.8258064516129032,0.5038709677419355
269,100,0.2,barabassi,0.6842105263157894,0.47368421052631576,0.4,0.01,0.6,0.8264516129032258,0.5
270,100,0.2,barabassi,0.6842105263157894,0.5263157894736842,0.4,0.01,0.6,0.8261290322580644,0.5032258064516129
271,100,0.2,barabassi,0.6842105263157894,0.5789473684210527,0.4,0.01,0.6,0.8283870967741936,0.512258064516129
272,100,0.2,barabassi,0.6842105263157894,0.631578947368421,0.4,0.01,0.6,0.8235483870967742,0.5012903225806452
273,100,0.2,barabassi,0.6842105263157894,0.6842105263157894,0.4,0.01,0.6,0.8232258064516129,0.49516129032258066
274,100,0.2,barabassi,0.6842105263157894,0.7368421052631579,0.4,0.01,0.6,0.8264516129032258,0.5035483870967742
275,100,0.2,barabassi,0.6842105263157894,0.7894736842105263,0.4,0.01,0.6,0.8245161290322581,0.4996774193548387
276,100,0.2,barabassi,0.6842105263157894,0.8421052631578947,0.4,0.01,0.6,0.8241935483870968,0.49677419354838714
277,100,0.2,barabassi,0.6842105263157894,0.894736842105263,0.4,0.01,0.6,0.8222580645161289,0.49774193548387097
278,100,0.2,barabassi,0.6842105263157894,0.9473684210526315,0.4,0.01,0.6,0.8229032258064517,0.49451612903225806
279,100,0.2,barabassi,0.6842105263157894,1.0,0.4,0.01,0.6,0.8225806451612904,0.4958064516129032
280,100,0.2,barabassi,0.7368421052631579,0.0,0.4,0.01,0.6,0.7812903225806451,0.6416129032258064
281,100,0.2,barabassi,0.7368421052631579,0.05263157894736842,0.4,0.01,0.6,0.8006451612903226,0.5364516129032258
282,100,0.2,barabassi,0.7368421052631579,0.10526315789473684,0.4,0.01,0.6,0.8116129032258064,0.5145161290322581
283,100,0.2,barabassi,0.7368421052631579,0.15789473684210525,0.4,0.01,0.6,0.8167741935483871,0.5116129032258064
284,100,0.2,barabassi,0.7368421052631579,0.21052631578947367,0.4,0.01,0.6,0.8193548387096774,0.5109677419354839
285,100,0.2,barabassi,0.7368421052631579,0.2631578947368421,0.4,0.01,0.6,0.8164516129032258,0.4990322580645162
286,100,0.2,barabassi,0.7368421052631579,0.3157894736842105,0.4,0.01,0.6,0.8154838709677419,0.4887096774193548
287,100,0.2,barabassi,0.7368421052631579,0.3684210526315789,0.4,0.01,0.6,0.8174193548387096,0.5070967741935484
288,100,0.2,barabassi,0.7368421052631579,0.42105263157894735,0.4,0.01,0.6,0.8187096774193549,0.482258064516129
289,100,0.2,barabassi,0.7368421052631579,0.47368421052631576,0.4,0.01,0.6,0.8135483870967742,0.4887096774193548
290,100,0.2,barabassi,0.7368421052631579,0.5263157894736842,0.4,0.01,0.6,0.8183870967741936,0.4887096774193548
291,100,0.2,barabassi,0.7368421052631579,0.5789473684210527,0.4,0.01,0.6,0.8109677419354838,0.4916129032258065
292,100,0.2,barabassi,0.7368421052631579,0.631578947368421,0.4,0.01,0.6,0.8187096774193549,0.4912903225806452
293,100,0.2,barabassi,0.7368421052631579,0.6842105263157894,0.4,0.01,0.6,0.8187096774193549,0.49548387096774194
294,100,0.2,barabassi,0.7368421052631579,0.7368421052631579,0.4,0.01,0.6,0.8164516129032258,0.49
295,100,0.2,barabassi,0.7368421052631579,0.7894736842105263,0.4,0.01,0.6,0.8141935483870968,0.5038709677419355
296,100,0.2,barabassi,0.7368421052631579,0.8421052631578947,0.4,0.01,0.6,0.8116129032258064,0.4896774193548387
297,100,0.2,barabassi,0.7368421052631579,0.894736842105263,0.4,0.01,0.6,0.8209677419354838,0.4970967741935484
298,100,0.2,barabassi,0.7368421052631579,0.9473684210526315,0.4,0.01,0.6,0.8193548387096774,0.48806451612903223
299,100,0.2,barabassi,0.7368421052631579,1.0,0.4,0.01,0.6,0.8203225806451613,0.49516129032258066
300,100,0.2,barabassi,0.7894736842105263,0.0,0.4,0.01,0.6,0.7680645161290323,0.6322580645161291
301,100,0.2,barabassi,0.7894736842105263,0.05263157894736842,0.4,0.01,0.6,0.8061290322580645,0.5609677419354838
302,100,0.2,barabassi,0.7894736842105263,0.10526315789473684,0.4,0.01,0.6,0.8174193548387096,0.5103225806451612
303,100,0.2,barabassi,0.7894736842105263,0.15789473684210525,0.4,0.01,0.6,0.8187096774193549,0.5070967741935484
304,100,0.2,barabassi,0.7894736842105263,0.21052631578947367,0.4,0.01,0.6,0.8167741935483871,0.4974193548387097
305,100,0.2,barabassi,0.7894736842105263,0.2631578947368421,0.4,0.01,0.6,0.8206451612903226,0.4974193548387097
306,100,0.2,barabassi,0.7894736842105263,0.3157894736842105,0.4,0.01,0.6,0.8206451612903226,0.4970967741935484
307,100,0.2,barabassi,0.7894736842105263,0.3684210526315789,0.4,0.01,0.6,0.8138709677419356,0.4970967741935484
308,100,0.2,barabassi,0.7894736842105263,0.42105263157894735,0.4,0.01,0.6,0.8174193548387096,0.5035483870967742
309,100,0.2,barabassi,0.7894736842105263,0.47368421052631576,0.4,0.01,0.6,0.8241935483870968,0.5138709677419355
310,100,0.2,barabassi,0.7894736842105263,0.5263157894736842,0.4,0.01,0.6,0.8161290322580644,0.49548387096774194
311,100,0.2,barabassi,0.7894736842105263,0.5789473684210527,0.4,0.01,0.6,0.8183870967741936,0.4883870967741935
312,100,0.2,barabassi,0.7894736842105263,0.631578947368421,0.4,0.01,0.6,0.8180645161290323,0.5041935483870968
313,100,0.2,barabassi,0.7894736842105263,0.6842105263157894,0.4,0.01,0.6,0.8241935483870968,0.4938709677419355
314,100,0.2,barabassi,0.7894736842105263,0.7368421052631579,0.4,0.01,0.6,0.8196774193548387,0.5083870967741935
315,100,0.2,barabassi,0.7894736842105263,0.7894736842105263,0.4,0.01,0.6,0.8154838709677419,0.5016129032258064
316,100,0.2,barabassi,0.7894736842105263,0.8421052631578947,0.4,0.01,0.6,0.8258064516129032,0.49677419354838714
317,100,0.2,barabassi,0.7894736842105263,0.894736842105263,0.4,0.01,0.6,0.8151612903225807,0.48935483870967744
318,100,0.2,barabassi,0.7894736842105263,0.9473684210526315,0.4,0.01,0.6,0.8112903225806452,0.4938709677419355
319,100,0.2,barabassi,0.7894736842105263,1.0,0.4,0.01,0.6,0.8109677419354838,0.4812903225806452
320,100,0.2,barabassi,0.8421052631578947,0.0,0.4,0.01,0.6,0.7670967741935484,0.63
321,100,0.2,barabassi,0.8421052631578947,0.05263157894736842,0.4,0.01,0.6,0.8006451612903226,0.5483870967741935
322,100,0.2,barabassi,0.8421052631578947,0.10526315789473684,0.4,0.01,0.6,0.8177419354838711,0.5248387096774194
323,100,0.2,barabassi,0.8421052631578947,0.15789473684210525,0.4,0.01,0.6,0.8180645161290323,0.5174193548387097
324,100,0.2,barabassi,0.8421052631578947,0.21052631578947367,0.4,0.01,0.6,0.8154838709677419,0.5093548387096775
325,100,0.2,barabassi,0.8421052631578947,0.2631578947368421,0.4,0.01,0.6,0.8154838709677419,0.5054838709677419
326,100,0.2,barabassi,0.8421052631578947,0.3157894736842105,0.4,0.01,0.6,0.8203225806451613,0.4896774193548387
327,100,0.2,barabassi,0.8421052631578947,0.3684210526315789,0.4,0.01,0.6,0.8190322580645162,0.49548387096774194
328,100,0.2,barabassi,0.8421052631578947,0.42105263157894735,0.4,0.01,0.6,0.8170967741935483,0.5016129032258064
329,100,0.2,barabassi,0.8421052631578947,0.47368421052631576,0.4,0.01,0.6,0.8154838709677419,0.4987096774193548
330,100,0.2,barabassi,0.8421052631578947,0.5263157894736842,0.4,0.01,0.6,0.8164516129032258,0.5016129032258064
331,100,0.2,barabassi,0.8421052631578947,0.5789473684210527,0.4,0.01,0.6,0.8177419354838711,0.5006451612903225
332,100,0.2,barabassi,0.8421052631578947,0.631578947368421,0.4,0.01,0.6,0.82,0.5003225806451613
333,100,0.2,barabassi,0.8421052631578947,0.6842105263157894,0.4,0.01,0.6,0.8170967741935483,0.5064516129032258
334,100,0.2,barabassi,0.8421052631578947,0.7368421052631579,0.4,0.01,0.6,0.8222580645161289,0.515483870967742
335,100,0.2,barabassi,0.8421052631578947,0.7894736842105263,0.4,0.01,0.6,0.8187096774193549,0.4990322580645162
336,100,0.2,barabassi,0.8421052631578947,0.8421052631578947,0.4,0.01,0.6,0.8125806451612904,0.4964516129032258
337,100,0.2,barabassi,0.8421052631578947,0.894736842105263,0.4,0.01,0.6,0.8164516129032258,0.5025806451612903
338,100,0.2,barabassi,0.8421052631578947,0.9473684210526315,0.4,0.01,0.6,0.82,0.5096774193548387
339,100,0.2,barabassi,0.8421052631578947,1.0,0.4,0.01,0.6,0.8112903225806452,0.49193548387096775
340,100,0.2,barabassi,0.894736842105263,0.0,0.4,0.01,0.6,0.7716129032258064,0.6345161290322581
341,100,0.2,barabassi,0.894736842105263,0.05263157894736842,0.4,0.01,0.6,0.8054838709677419,0.5596774193548387
342,100,0.2,barabassi,0.894736842105263,0.10526315789473684,0.4,0.01,0.6,0.8103225806451613,0.5090322580645161
343,100,0.2,barabassi,0.894736842105263,0.15789473684210525,0.4,0.01,0.6,0.8141935483870968,0.5129032258064516
344,100,0.2,barabassi,0.894736842105263,0.21052631578947367,0.4,0.01,0.6,0.8145161290322581,0.5012903225806452
345,100,0.2,barabassi,0.894736842105263,0.2631578947368421,0.4,0.01,0.6,0.8141935483870968,0.49774193548387097
346,100,0.2,barabassi,0.894736842105263,0.3157894736842105,0.4,0.01,0.6,0.8135483870967742,0.49548387096774194
347,100,0.2,barabassi,0.894736842105263,0.3684210526315789,0.4,0.01,0.6,0.8174193548387096,0.49064516129032254
348,100,0.2,barabassi,0.894736842105263,0.42105263157894735,0.4,0.01,0.6,0.8203225806451613,0.5058064516129032
349,100,0.2,barabassi,0.894736842105263,0.47368421052631576,0.4,0.01,0.6,0.8219354838709677,0.5032258064516129
350,100,0.2,barabassi,0.894736842105263,0.5263157894736842,0.4,0.01,0.6,0.8222580645161289,0.5064516129032258
351,100,0.2,barabassi,0.894736842105263,0.5789473684210527,0.4,0.01,0.6,0.8196774193548387,0.5138709677419355
352,100,0.2,barabassi,0.894736842105263,0.631578947368421,0.4,0.01,0.6,0.8183870967741936,0.49290322580645163
353,100,0.2,barabassi,0.894736842105263,0.6842105263157894,0.4,0.01,0.6,0.8183870967741936,0.4948387096774194
354,100,0.2,barabassi,0.894736842105263,0.7368421052631579,0.4,0.01,0.6,0.8180645161290323,0.49290322580645163
355,100,0.2,barabassi,0.894736842105263,0.7894736842105263,0.4,0.01,0.6,0.8219354838709677,0.5058064516129032
356,100,0.2,barabassi,0.894736842105263,0.8421052631578947,0.4,0.01,0.6,0.8193548387096774,0.5045161290322581
357,100,0.2,barabassi,0.894736842105263,0.894736842105263,0.4,0.01,0.6,0.8174193548387096,0.49032258064516127
358,100,0.2,barabassi,0.894736842105263,0.9473684210526315,0.4,0.01,0.6,0.8135483870967742,0.4916129032258065
359,100,0.2,barabassi,0.894736842105263,1.0,0.4,0.01,0.6,0.8232258064516129,0.5019354838709678
360,100,0.2,barabassi,0.9473684210526315,0.0,0.4,0.01,0.6,0.7816129032258065,0.642258064516129
361,100,0.2,barabassi,0.9473684210526315,0.05263157894736842,0.4,0.01,0.6,0.8093548387096774,0.5435483870967741
362,100,0.2,barabassi,0.9473684210526315,0.10526315789473684,0.4,0.01,0.6,0.8145161290322581,0.5190322580645161
363,100,0.2,barabassi,0.9473684210526315,0.15789473684210525,0.4,0.01,0.6,0.8161290322580644,0.5016129032258064
364,100,0.2,barabassi,0.9473684210526315,0.21052631578947367,0.4,0.01,0.6,0.8148387096774193,0.5038709677419355
365,100,0.2,barabassi,0.9473684210526315,0.2631578947368421,0.4,0.01,0.6,0.8170967741935483,0.5054838709677419
366,100,0.2,barabassi,0.9473684210526315,0.3157894736842105,0.4,0.01,0.6,0.8187096774193549,0.4983870967741935
367,100,0.2,barabassi,0.9473684210526315,0.3684210526315789,0.4,0.01,0.6,0.8148387096774193,0.5061290322580645
368,100,0.2,barabassi,0.9473684210526315,0.42105263157894735,0.4,0.01,0.6,0.8212903225806452,0.4996774193548387
369,100,0.2,barabassi,0.9473684210526315,0.47368421052631576,0.4,0.01,0.6,0.8193548387096774,0.5067741935483872
370,100,0.2,barabassi,0.9473684210526315,0.5263157894736842,0.4,0.01,0.6,0.82,0.4996774193548387
371,100,0.2,barabassi,0.9473684210526315,0.5789473684210527,0.4,0.01,0.6,0.8222580645161289,0.5148387096774194
372,100,0.2,barabassi,0.9473684210526315,0.631578947368421,0.4,0.01,0.6,0.8190322580645162,0.4958064516129032
373,100,0.2,barabassi,0.9473684210526315,0.6842105263157894,0.4,0.01,0.6,0.8196774193548387,0.5083870967741935
374,100,0.2,barabassi,0.9473684210526315,0.7368421052631579,0.4,0.01,0.6,0.8193548387096774,0.4958064516129032
375,100,0.2,barabassi,0.9473684210526315,0.7894736842105263,0.4,0.01,0.6,0.8161290322580644,0.5019354838709678
376,100,0.2,barabassi,0.9473684210526315,0.8421052631578947,0.4,0.01,0.6,0.82,0.5
377,100,0.2,barabassi,0.9473684210526315,0.894736842105263,0.4,0.01,0.6,0.8145161290322581,0.49548387096774194
378,100,0.2,barabassi,0.9473684210526315,0.9473684210526315,0.4,0.01,0.6,0.82,0.5070967741935484
379,100,0.2,barabassi,0.9473684210526315,1.0,0.4,0.01,0.6,0.8183870967741936,0.5080645161290323
380,100,0.2,barabassi,1.0,0.0,0.4,0.01,0.6,0.7764516129032257,0.6332258064516129
381,100,0.2,barabassi,1.0,0.05263157894736842,0.4,0.01,0.6,0.8103225806451613,0.5558064516129032
382,100,0.2,barabassi,1.0,0.10526315789473684,0.4,0.01,0.6,0.8183870967741936,0.5177419354838709
383,100,0.2,barabassi,1.0,0.15789473684210525,0.4,0.01,0.6,0.8177419354838711,0.5161290322580645
384,100,0.2,barabassi,1.0,0.21052631578947367,0.4,0.01,0.6,0.8154838709677419,0.49516129032258066
385,100,0.2,barabassi,1.0,0.2631578947368421,0.4,0.01,0.6,0.8219354838709677,0.4958064516129032
386,100,0.2,barabassi,1.0,0.3157894736842105,0.4,0.01,0.6,0.8187096774193549,0.5012903225806452
387,100,0.2,barabassi,1.0,0.3684210526315789,0.4,0.01,0.6,0.8177419354838711,0.5029032258064516
388,100,0.2,barabassi,1.0,0.42105263157894735,0.4,0.01,0.6,0.8193548387096774,0.5032258064516129
389,100,0.2,barabassi,1.0,0.47368421052631576,0.4,0.01,0.6,0.8187096774193549,0.5064516129032258
390,100,0.2,barabassi,1.0,0.5263157894736842,0.4,0.01,0.6,0.8164516129032258,0.5051612903225806
391,100,0.2,barabassi,1.0,0.5789473684210527,0.4,0.01,0.6,0.8158064516129032,0.4970967741935484
392,100,0.2,barabassi,1.0,0.631578947368421,0.4,0.01,0.6,0.8206451612903226,0.49935483870967745
393,100,0.2,barabassi,1.0,0.6842105263157894,0.4,0.01,0.6,0.8219354838709677,0.5006451612903225
394,100,0.2,barabassi,1.0,0.7368421052631579,0.4,0.01,0.6,0.8151612903225807,0.4970967741935484
395,100,0.2,barabassi,1.0,0.7894736842105263,0.4,0.01,0.6,0.8132258064516129,0.48774193548387096
396,100,0.2,barabassi,1.0,0.8421052631578947,0.4,0.01,0.6,0.8193548387096774,0.4990322580645162
397,100,0.2,barabassi,1.0,0.894736842105263,0.4,0.01,0.6,0.8164516129032258,0.5048387096774194
398,100,0.2,barabassi,1.0,0.9473684210526315,0.4,0.01,0.6,0.8119354838709677,0.4961290322580645
399,100,0.2,barabassi,1.0,1.0,0.4,0.01,0.6,0.8183870967741936,0.5029032258064516
