nodes,rho,network,beta,lambda,factor,physical_infectivity,hidden_infectivity,aware,infected
40,0.2,hiv,1.0,0.9,0.01,0.3,0.9,0.5709677419354839,0.5266129032258065
40,0.2,hiv,1.0,1.0,0.01,0.3,0.9,0.5491935483870968,0.5040322580645161
40,0.2,hiv,0.0,0.0,0.01,0.3,1.0,0.012096774193548388,0.012096774193548388
40,0.2,hiv,0.0,0.1,0.01,0.3,1.0,0.010483870967741938,0.010483870967741938
40,0.2,hiv,0.0,0.2,0.01,0.3,1.0,0.012903225806451613,0.012903225806451613
40,0.2,hiv,0.0,0.3,0.01,0.3,1.0,0.02741935483870968,0.02741935483870968
40,0.2,hiv,0.0,0.4,0.01,0.3,1.0,0.035483870967741936,0.035483870967741936
40,0.2,hiv,0.0,0.5,0.01,0.3,1.0,0.012096774193548388,0.012096774193548388
40,0.2,hiv,0.0,0.6,0.01,0.3,1.0,0.012096774193548388,0.012096774193548388
40,0.2,hiv,0.0,0.7,0.01,0.3,1.0,0.022580645161290325,0.022580645161290325
40,0.2,hiv,0.0,0.8,0.01,0.3,1.0,0.020161290322580645,0.020161290322580645
40,0.2,hiv,0.0,0.9,0.01,0.3,1.0,0.01370967741935484,0.01370967741935484
40,0.2,hiv,0.0,1.0,0.01,0.3,1.0,0.0532258064516129,0.0532258064516129
40,0.2,hiv,0.1,0.0,0.01,0.3,1.0,0.016129032258064516,0.016129032258064516
40,0.2,hiv,0.1,0.1,0.01,0.3,1.0,0.016129032258064516,0.016129032258064516
40,0.2,hiv,0.1,0.2,0.01,0.3,1.0,0.06774193548387096,0.06774193548387096
40,0.2,hiv,0.1,0.3,0.01,0.3,1.0,0.016129032258064516,0.016129032258064516
40,0.2,hiv,0.1,0.4,0.01,0.3,1.0,0.029032258064516127,0.029032258064516127
40,0.2,hiv,0.1,0.5,0.01,0.3,1.0,0.021774193548387097,0.021774193548387097
40,0.2,hiv,0.1,0.6,0.01,0.3,1.0,0.012096774193548388,0.012096774193548388
40,0.2,hiv,0.1,0.7,0.01,0.3,1.0,0.02338709677419355,0.02338709677419355
40,0.2,hiv,0.1,0.8,0.01,0.3,1.0,0.01370967741935484,0.01370967741935484
40,0.2,hiv,0.1,0.9,0.01,0.3,1.0,0.06532258064516129,0.06532258064516129
40,0.2,hiv,0.1,1.0,0.01,0.3,1.0,0.016129032258064516,0.016129032258064516
40,0.2,hiv,0.2,0.0,0.01,0.3,1.0,0.03951612903225807,0.03951612903225807
40,0.2,hiv,0.2,0.1,0.01,0.3,1.0,0.028225806451612902,0.028225806451612902
40,0.2,hiv,0.2,0.2,0.01,0.3,1.0,0.10403225806451613,0.10403225806451613
40,0.2,hiv,0.2,0.3,0.01,0.3,1.0,0.012096774193548388,0.012096774193548388
40,0.2,hiv,0.2,0.4,0.01,0.3,1.0,0.14193548387096777,0.14193548387096777
40,0.2,hiv,0.2,0.5,0.01,0.3,1.0,0.036290322580645164,0.036290322580645164
40,0.2,hiv,0.2,0.6,0.01,0.3,1.0,0.04032258064516129,0.04032258064516129
40,0.2,hiv,0.2,0.7,0.01,0.3,1.0,0.08225806451612908,0.08225806451612908
40,0.2,hiv,0.2,0.8,0.01,0.3,1.0,0.0443548387096774,0.0443548387096774
40,0.2,hiv,0.2,0.9,0.01,0.3,1.0,0.02096774193548387,0.02096774193548387
40,0.2,hiv,0.2,1.0,0.01,0.3,1.0,0.03629032258064515,0.03629032258064515
40,0.2,hiv,0.3,0.0,0.01,0.3,1.0,0.2564516129032258,0.2564516129032258
40,0.2,hiv,0.3,0.1,0.01,0.3,1.0,0.1491935483870968,0.1491935483870968
40,0.2,hiv,0.3,0.2,0.01,0.3,1.0,0.18790322580645158,0.18790322580645158
40,0.2,hiv,0.3,0.3,0.01,0.3,1.0,0.1153225806451613,0.1153225806451613
40,0.2,hiv,0.3,0.4,0.01,0.3,1.0,0.19193548387096776,0.19193548387096776
40,0.2,hiv,0.3,0.5,0.01,0.3,1.0,0.12661290322580646,0.12661290322580646
40,0.2,hiv,0.3,0.6,0.01,0.3,1.0,0.10725806451612903,0.10725806451612903
40,0.2,hiv,0.3,0.7,0.01,0.3,1.0,0.09435483870967742,0.09435483870967742
40,0.2,hiv,0.3,0.8,0.01,0.3,1.0,0.13548387096774195,0.13548387096774195
40,0.2,hiv,0.3,0.9,0.01,0.3,1.0,0.024193548387096774,0.024193548387096774
40,0.2,hiv,0.3,1.0,0.01,0.3,1.0,0.1814516129032258,0.1814516129032258
40,0.2,hiv,0.4,0.0,0.01,0.3,1.0,0.29758064516129035,0.29758064516129035
40,0.2,hiv,0.4,0.1,0.01,0.3,1.0,0.264516129032258,0.264516129032258
40,0.2,hiv,0.4,0.2,0.01,0.3,1.0,0.23709677419354838,0.23709677419354838
40,0.2,hiv,0.4,0.3,0.01,0.3,1.0,0.2129032258064516,0.2129032258064516
40,0.2,hiv,0.4,0.4,0.01,0.3,1.0,0.2217741935483871,0.2217741935483871
40,0.2,hiv,0.4,0.5,0.01,0.3,1.0,0.10241935483870968,0.10241935483870968
40,0.2,hiv,0.4,0.6,0.01,0.3,1.0,0.2088709677419355,0.2088709677419355
40,0.2,hiv,0.4,0.7,0.01,0.3,1.0,0.1943548387096774,0.1943548387096774
40,0.2,hiv,0.4,0.8,0.01,0.3,1.0,0.14112903225806453,0.14112903225806453
40,0.2,hiv,0.4,0.9,0.01,0.3,1.0,0.19838709677419356,0.19838709677419356
40,0.2,hiv,0.4,1.0,0.01,0.3,1.0,0.18387096774193545,0.18387096774193545
40,0.2,hiv,0.5,0.0,0.01,0.3,1.0,0.39596774193548384,0.39596774193548384
40,0.2,hiv,0.5,0.1,0.01,0.3,1.0,0.35080645161290325,0.35080645161290325
40,0.2,hiv,0.5,0.2,0.01,0.3,1.0,0.27499999999999997,0.27499999999999997
40,0.2,hiv,0.5,0.3,0.01,0.3,1.0,0.25080645161290327,0.25080645161290327
40,0.2,hiv,0.5,0.4,0.01,0.3,1.0,0.2790322580645161,0.2790322580645161
40,0.2,hiv,0.5,0.5,0.01,0.3,1.0,0.22822580645161292,0.22822580645161292
40,0.2,hiv,0.5,0.6,0.01,0.3,1.0,0.24516129032258066,0.24516129032258066
40,0.2,hiv,0.5,0.7,0.01,0.3,1.0,0.2508064516129032,0.2508064516129032
40,0.2,hiv,0.5,0.8,0.01,0.3,1.0,0.2508064516129032,0.2508064516129032
40,0.2,hiv,0.5,0.9,0.01,0.3,1.0,0.2524193548387097,0.2524193548387097
40,0.2,hiv,0.5,1.0,0.01,0.3,1.0,0.21935483870967745,0.21935483870967745
40,0.2,hiv,0.6,0.0,0.01,0.3,1.0,0.4419354838709678,0.4419354838709678
40,0.2,hiv,0.6,0.1,0.01,0.3,1.0,0.41935483870967744,0.41935483870967744
40,0.2,hiv,0.6,0.2,0.01,0.3,1.0,0.371774193548387,0.371774193548387
40,0.2,hiv,0.6,0.3,0.01,0.3,1.0,0.33790322580645155,0.33790322580645155
40,0.2,hiv,0.6,0.4,0.01,0.3,1.0,0.3217741935483871,0.3217741935483871
40,0.2,hiv,0.6,0.5,0.01,0.3,1.0,0.2903225806451614,0.2903225806451614
40,0.2,hiv,0.6,0.6,0.01,0.3,1.0,0.29838709677419356,0.29838709677419356
40,0.2,hiv,0.6,0.7,0.01,0.3,1.0,0.33870967741935476,0.33870967741935476
40,0.2,hiv,0.6,0.8,0.01,0.3,1.0,0.3419354838709678,0.3419354838709678
40,0.2,hiv,0.6,0.9,0.01,0.3,1.0,0.2959677419354839,0.2959677419354839
40,0.2,hiv,0.6,1.0,0.01,0.3,1.0,0.33145161290322583,0.33145161290322583
40,0.2,hiv,0.7,0.0,0.01,0.3,1.0,0.482258064516129,0.482258064516129
40,0.2,hiv,0.7,0.1,0.01,0.3,1.0,0.4467741935483872,0.4467741935483872
40,0.2,hiv,0.7,0.2,0.01,0.3,1.0,0.42741935483870974,0.42741935483870974
40,0.2,hiv,0.7,0.3,0.01,0.3,1.0,0.3959677419354839,0.3959677419354839
40,0.2,hiv,0.7,0.4,0.01,0.3,1.0,0.41693548387096774,0.41693548387096774
40,0.2,hiv,0.7,0.5,0.01,0.3,1.0,0.3516129032258064,0.3516129032258064
40,0.2,hiv,0.7,0.6,0.01,0.3,1.0,0.38548387096774195,0.38548387096774195
40,0.2,hiv,0.7,0.7,0.01,0.3,1.0,0.3411290322580645,0.3411290322580645
40,0.2,hiv,0.7,0.8,0.01,0.3,1.0,0.32419354838709674,0.32419354838709674
40,0.2,hiv,0.7,0.9,0.01,0.3,1.0,0.3975806451612903,0.3975806451612903
40,0.2,hiv,0.7,1.0,0.01,0.3,1.0,0.4137096774193548,0.4137096774193548
40,0.2,hiv,0.8,0.0,0.01,0.3,1.0,0.5201612903225805,0.5201612903225805
40,0.2,hiv,0.8,0.1,0.01,0.3,1.0,0.4669354838709678,0.4669354838709678
40,0.2,hiv,0.8,0.2,0.01,0.3,1.0,0.45403225806451614,0.45403225806451614
40,0.2,hiv,0.8,0.3,0.01,0.3,1.0,0.4419354838709676,0.4419354838709676
40,0.2,hiv,0.8,0.4,0.01,0.3,1.0,0.4322580645161291,0.4322580645161291
40,0.2,hiv,0.8,0.5,0.01,0.3,1.0,0.43548387096774194,0.43548387096774194
40,0.2,hiv,0.8,0.6,0.01,0.3,1.0,0.4185483870967742,0.4185483870967742
40,0.2,hiv,0.8,0.7,0.01,0.3,1.0,0.44193548387096776,0.44193548387096776
40,0.2,hiv,0.8,0.8,0.01,0.3,1.0,0.38790322580645165,0.38790322580645165
40,0.2,hiv,0.8,0.9,0.01,0.3,1.0,0.43387096774193556,0.43387096774193556
40,0.2,hiv,0.8,1.0,0.01,0.3,1.0,0.4137096774193548,0.4137096774193548
40,0.2,hiv,0.9,0.0,0.01,0.3,1.0,0.5314516129032257,0.5314516129032257
40,0.2,hiv,0.9,0.1,0.01,0.3,1.0,0.4967741935483871,0.4967741935483871
40,0.2,hiv,0.9,0.2,0.01,0.3,1.0,0.4887096774193548,0.4887096774193548
40,0.2,hiv,0.9,0.3,0.01,0.3,1.0,0.48306451612903234,0.48306451612903234
40,0.2,hiv,0.9,0.4,0.01,0.3,1.0,0.46129032258064506,0.46129032258064506
40,0.2,hiv,0.9,0.5,0.01,0.3,1.0,0.457258064516129,0.457258064516129
40,0.2,hiv,0.9,0.6,0.01,0.3,1.0,0.4491935483870968,0.4491935483870968
40,0.2,hiv,0.9,0.7,0.01,0.3,1.0,0.45161290322580644,0.45161290322580644
40,0.2,hiv,0.9,0.8,0.01,0.3,1.0,0.4749999999999999,0.4749999999999999
40,0.2,hiv,0.9,0.9,0.01,0.3,1.0,0.45080645161290317,0.45080645161290317
40,0.2,hiv,0.9,1.0,0.01,0.3,1.0,0.4596774193548387,0.4596774193548387
40,0.2,hiv,1.0,0.0,0.01,0.3,1.0,0.5604838709677419,0.5604838709677419
40,0.2,hiv,1.0,0.1,0.01,0.3,1.0,0.5185483870967742,0.5185483870967742
40,0.2,hiv,1.0,0.2,0.01,0.3,1.0,0.5016129032258064,0.5016129032258064
40,0.2,hiv,1.0,0.3,0.01,0.3,1.0,0.4887096774193548,0.4887096774193548
40,0.2,hiv,1.0,0.4,0.01,0.3,1.0,0.5040322580645161,0.5040322580645161
40,0.2,hiv,1.0,0.5,0.01,0.3,1.0,0.485483870967742,0.485483870967742
40,0.2,hiv,1.0,0.6,0.01,0.3,1.0,0.47903225806451605,0.47903225806451605
40,0.2,hiv,1.0,0.7,0.01,0.3,1.0,0.4967741935483871,0.4967741935483871
40,0.2,hiv,1.0,0.8,0.01,0.3,1.0,0.5024193548387097,0.5024193548387097
40,0.2,hiv,1.0,0.9,0.01,0.3,1.0,0.49596774193548393,0.49596774193548393
40,0.2,hiv,1.0,1.0,0.01,0.3,1.0,0.4782258064516129,0.4782258064516129
40,0.2,hiv,0.0,0.0,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.0,0.1,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.0,0.2,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.0,0.3,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.0,0.4,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.0,0.5,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.0,0.6,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.0,0.7,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.0,0.8,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.0,0.9,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.0,1.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.1,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.2,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.1,0.3,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.1,0.4,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.5,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.6,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.7,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.8,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,0.9,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.1,1.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.1,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.2,0.2,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.3,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.4,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.2,0.5,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.2,0.6,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.7,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.8,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.2,0.9,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.2,1.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.3,0.0,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.3,0.1,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.3,0.2,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.3,0.3,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.3,0.4,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.3,0.5,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.3,0.6,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.3,0.7,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.3,0.8,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.3,0.9,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.3,1.0,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.4,0.0,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.1,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.2,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.3,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.4,0.4,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.5,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.4,0.6,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.7,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.8,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,0.9,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.4,1.0,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.5,0.0,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.5,0.1,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.5,0.2,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.5,0.3,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.5,0.4,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.5,0.5,0.01,0.4,0.0,0.970967741935484,0.03709677419354837
40,0.2,hiv,0.5,0.6,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.5,0.7,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.5,0.8,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.5,0.9,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.5,1.0,0.01,0.4,0.0,0.970967741935484,0.03467741935483871
40,0.2,hiv,0.6,0.0,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.1,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.2,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.3,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.4,0.01,0.4,0.0,0.132258064516129,0.01370967741935484
40,0.2,hiv,0.6,0.5,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.6,0.01,0.4,0.0,0.132258064516129,0.01370967741935484
40,0.2,hiv,0.6,0.7,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.8,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,0.9,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.6,1.0,0.01,0.4,0.0,0.132258064516129,0.016129032258064516
40,0.2,hiv,0.7,0.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.7,0.1,0.01,0.4,0.0,0.970967741935484,0.03387096774193548
40,0.2,hiv,0.7,0.2,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.7,0.3,0.01,0.4,0.0,0.970967741935484,0.03951612903225805
40,0.2,hiv,0.7,0.4,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.7,0.5,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.7,0.6,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.7,0.7,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.7,0.8,0.01,0.4,0.0,0.970967741935484,0.03951612903225805
40,0.2,hiv,0.7,0.9,0.01,0.4,0.0,0.970967741935484,0.03951612903225805
40,0.2,hiv,0.7,1.0,0.01,0.4,0.0,0.970967741935484,0.03548387096774192
40,0.2,hiv,0.8,0.0,0.01,0.4,0.0,0.970967741935484,0.03790322580645159
40,0.2,hiv,0.8,0.1,0.01,0.4,0.0,0.970967741935484,0.08387096774193552
40,0.2,hiv,0.8,0.2,0.01,0.4,0.0,0.970967741935484,0.08064516129032262
40,0.2,hiv,0.8,0.3,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.8,0.4,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.8,0.5,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.8,0.6,0.01,0.4,0.0,0.970967741935484,0.08387096774193552
40,0.2,hiv,0.8,0.7,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.8,0.8,0.01,0.4,0.0,0.970967741935484,0.08387096774193552
40,0.2,hiv,0.8,0.9,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.8,1.0,0.01,0.4,0.0,0.970967741935484,0.08387096774193552
40,0.2,hiv,0.9,0.0,0.01,0.4,0.0,0.970967741935484,0.03629032258064515
40,0.2,hiv,0.9,0.1,0.01,0.4,0.0,0.970967741935484,0.10322580645161292
40,0.2,hiv,0.9,0.2,0.01,0.4,0.0,0.970967741935484,0.10322580645161292
40,0.2,hiv,0.9,0.3,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.9,0.4,0.01,0.4,0.0,0.970967741935484,0.10322580645161292
40,0.2,hiv,0.9,0.5,0.01,0.4,0.0,0.970967741935484,0.10322580645161292
40,0.2,hiv,0.9,0.6,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.9,0.7,0.01,0.4,0.0,0.970967741935484,0.10322580645161292
40,0.2,hiv,0.9,0.8,0.01,0.4,0.0,0.970967741935484,0.10322580645161292
40,0.2,hiv,0.9,0.9,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,0.9,1.0,0.01,0.4,0.0,0.970967741935484,0.0798387096774194
40,0.2,hiv,1.0,0.0,0.01,0.4,0.0,0.970967741935484,0.08387096774193553
40,0.2,hiv,1.0,0.1,0.01,0.4,0.0,0.970967741935484,0.08387096774193553
40,0.2,hiv,1.0,0.2,0.01,0.4,0.0,0.970967741935484,0.08306451612903229
40,0.2,hiv,1.0,0.3,0.01,0.4,0.0,0.970967741935484,0.08387096774193553
40,0.2,hiv,1.0,0.4,0.01,0.4,0.0,0.970967741935484,0.08306451612903229
40,0.2,hiv,1.0,0.5,0.01,0.4,0.0,0.970967741935484,0.08306451612903229
40,0.2,hiv,1.0,0.6,0.01,0.4,0.0,0.970967741935484,0.08387096774193553
40,0.2,hiv,1.0,0.7,0.01,0.4,0.0,0.970967741935484,0.08306451612903229
40,0.2,hiv,1.0,0.8,0.01,0.4,0.0,0.970967741935484,0.08387096774193553
40,0.2,hiv,1.0,0.9,0.01,0.4,0.0,0.970967741935484,0.08387096774193553
40,0.2,hiv,1.0,1.0,0.01,0.4,0.0,0.970967741935484,0.08467741935483873
40,0.2,hiv,0.0,0.0,0.01,0.4,0.1,0.3080645161290323,0.020967741935483872
40,0.2,hiv,0.0,0.1,0.01,0.4,0.1,0.12096774193548389,0.012903225806451613
40,0.2,hiv,0.0,0.2,0.01,0.4,0.1,0.12096774193548389,0.012903225806451613
40,0.2,hiv,0.0,0.3,0.01,0.4,0.1,0.3080645161290323,0.020967741935483872
40,0.2,hiv,0.0,0.4,0.01,0.4,0.1,0.09112903225806453,0.012096774193548387
40,0.2,hiv,0.0,0.5,0.01,0.4,0.1,0.3080645161290323,0.020967741935483872
40,0.2,hiv,0.0,0.6,0.01,0.4,0.1,0.14677419354838708,0.014516129032258067
40,0.2,hiv,0.0,0.7,0.01,0.4,0.1,0.20483870967741938,0.015322580645161291
40,0.2,hiv,0.0,0.8,0.01,0.4,0.1,0.12096774193548389,0.012903225806451613
40,0.2,hiv,0.0,0.9,0.01,0.4,0.1,0.12096774193548389,0.012903225806451613
40,0.2,hiv,0.0,1.0,0.01,0.4,0.1,0.3080645161290323,0.020967741935483872
40,0.2,hiv,0.1,0.0,0.01,0.4,0.1,0.18064516129032257,0.016935483870967744
40,0.2,hiv,0.1,0.1,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,0.2,0.01,0.4,0.1,0.09193548387096773,0.009677419354838712
40,0.2,hiv,0.1,0.3,0.01,0.4,0.1,0.15564516129032255,0.014516129032258067
40,0.2,hiv,0.1,0.4,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,0.5,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,0.6,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,0.7,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,0.8,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,0.9,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.1,1.0,0.01,0.4,0.1,0.44435483870967746,0.03467741935483871
40,0.2,hiv,0.2,0.0,0.01,0.4,0.1,0.9056451612903227,0.07983870967741934
40,0.2,hiv,0.2,0.1,0.01,0.4,0.1,0.9225806451612903,0.07258064516129031
40,0.2,hiv,0.2,0.2,0.01,0.4,0.1,0.39193548387096777,0.036290322580645164
40,0.2,hiv,0.2,0.3,0.01,0.4,0.1,0.24435483870967742,0.029838709677419355
40,0.2,hiv,0.2,0.4,0.01,0.4,0.1,0.39193548387096777,0.036290322580645164
40,0.2,hiv,0.2,0.5,0.01,0.4,0.1,0.24435483870967742,0.029838709677419355
40,0.2,hiv,0.2,0.6,0.01,0.4,0.1,0.24758064516129036,0.016935483870967744
40,0.2,hiv,0.2,0.7,0.01,0.4,0.1,0.5362903225806451,0.03467741935483871
40,0.2,hiv,0.2,0.8,0.01,0.4,0.1,0.39193548387096777,0.036290322580645164
40,0.2,hiv,0.2,0.9,0.01,0.4,0.1,0.9370967741935484,0.03790322580645159
40,0.2,hiv,0.2,1.0,0.01,0.4,0.1,0.39193548387096777,0.036290322580645164
40,0.2,hiv,0.3,0.0,0.01,0.4,0.1,0.9016129032258066,0.10806451612903227
40,0.2,hiv,0.3,0.1,0.01,0.4,0.1,0.37016129032258066,0.027419354838709678
40,0.2,hiv,0.3,0.2,0.01,0.4,0.1,0.5798387096774194,0.05161290322580645
40,0.2,hiv,0.3,0.3,0.01,0.4,0.1,0.920967741935484,0.092741935483871
40,0.2,hiv,0.3,0.4,0.01,0.4,0.1,0.3008064516129032,0.04032258064516129
40,0.2,hiv,0.3,0.5,0.01,0.4,0.1,0.3008064516129032,0.04032258064516129
40,0.2,hiv,0.3,0.6,0.01,0.4,0.1,0.15161290322580645,0.01935483870967742
40,0.2,hiv,0.3,0.7,0.01,0.4,0.1,0.24758064516129036,0.016935483870967744
40,0.2,hiv,0.3,0.8,0.01,0.4,0.1,0.9169354838709678,0.07258064516129033
40,0.2,hiv,0.3,0.9,0.01,0.4,0.1,0.9016129032258066,0.10806451612903227
40,0.2,hiv,0.3,1.0,0.01,0.4,0.1,0.9016129032258066,0.10806451612903227
40,0.2,hiv,0.4,0.0,0.01,0.4,0.1,0.9153225806451613,0.10967741935483871
40,0.2,hiv,0.4,0.1,0.01,0.4,0.1,0.9225806451612902,0.11290322580645164
40,0.2,hiv,0.4,0.2,0.01,0.4,0.1,0.517741935483871,0.06370967741935483
40,0.2,hiv,0.4,0.3,0.01,0.4,0.1,0.517741935483871,0.06370967741935483
40,0.2,hiv,0.4,0.4,0.01,0.4,0.1,0.9338709677419355,0.09516129032258067
