nodes,rho,network,beta,lambda,media,factor,physical_infectivity,hidden_infectivity,aware,infected
1000,0.2,barabassi1000,0.7,0.2,0.0,0.01,0.0,0.4,0.9270909090909091,0.8582727272727273
1000,0.2,barabassi1000,0.8,0.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.8747272727272727
1000,0.2,barabassi1000,0.8,0.1,0.0,0.01,0.0,0.4,0.9270909090909091,0.8657272727272727
1000,0.2,barabassi1000,0.0,0.5,0.0,0.01,0.0,0.3,0.7092727272727273,0.2
1000,0.2,barabassi1000,0.7,0.8,0.0,0.01,0.0,0.4,0.9270909090909091,0.8612727272727273
1000,0.2,barabassi1000,0.7,0.7,0.0,0.01,0.0,0.4,0.9270909090909091,0.8584545454545455
1000,0.2,barabassi1000,0.7,0.6,0.0,0.01,0.0,0.4,0.9270909090909091,0.864090909090909
1000,0.2,barabassi1000,0.0,1.0,0.0,0.01,0.0,0.3,0.7030000000000001,0.2
1000,0.2,barabassi1000,0.7,1.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.8625454545454545
1000,0.2,barabassi1000,0.7,0.4,0.0,0.01,0.0,0.4,0.9270909090909091,0.863090909090909
1000,0.2,barabassi1000,0.8,0.4,0.0,0.01,0.0,0.4,0.9270909090909091,0.8686363636363638
1000,0.2,barabassi1000,0.8,0.3,0.0,0.01,0.0,0.4,0.9270909090909091,0.8664545454545454
1000,0.2,barabassi1000,0.0,0.8,0.0,0.01,0.0,0.3,0.7092727272727273,0.2
1000,0.2,barabassi1000,0.7,0.5,0.0,0.01,0.0,0.4,0.9270909090909091,0.8569090909090907
1000,0.2,barabassi1000,0.7,0.9,0.0,0.01,0.0,0.4,0.9270909090909091,0.8698181818181818
1000,0.2,barabassi1000,0.8,0.2,0.0,0.01,0.0,0.4,0.9270909090909091,0.8685454545454546
1000,0.2,barabassi1000,0.8,0.8,0.0,0.01,0.0,0.4,0.9270909090909091,0.8667272727272728
1000,0.2,barabassi1000,0.8,0.5,0.0,0.01,0.0,0.4,0.9270909090909091,0.858909090909091
1000,0.2,barabassi1000,0.8,0.6,0.0,0.01,0.0,0.4,0.9270909090909091,0.8675454545454545
1000,0.2,barabassi1000,0.8,0.7,0.0,0.01,0.0,0.4,0.9270909090909091,0.8649090909090908
1000,0.2,barabassi1000,0.8,0.9,0.0,0.01,0.0,0.4,0.9270909090909091,0.8657272727272727
1000,0.2,barabassi1000,0.9,0.9,0.0,0.01,0.0,0.4,0.9270909090909091,0.8703636363636363
1000,0.2,barabassi1000,0.9,0.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.8752727272727273
1000,0.2,barabassi1000,1.0,0.2,0.0,0.01,0.0,0.4,0.9270909090909091,0.8696363636363635
1000,0.2,barabassi1000,0.9,0.1,0.0,0.01,0.0,0.4,0.9270909090909091,0.876909090909091
1000,0.2,barabassi1000,0.9,0.2,0.0,0.01,0.0,0.4,0.9270909090909091,0.873
1000,0.2,barabassi1000,1.0,0.8,0.0,0.01,0.0,0.4,0.9270909090909091,0.871
1000,0.2,barabassi1000,0.8,1.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.8660909090909091
1000,0.2,barabassi1000,0.9,0.6,0.0,0.01,0.0,0.4,0.9270909090909091,0.868090909090909
1000,0.2,barabassi1000,0.9,1.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.8733636363636363
1000,0.2,barabassi1000,1.0,0.5,0.0,0.01,0.0,0.4,0.9270909090909091,0.8744545454545456
1000,0.2,barabassi1000,0.9,0.3,0.0,0.01,0.0,0.4,0.9270909090909091,0.8726363636363637
1000,0.2,barabassi1000,1.0,0.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.8814545454545454
1000,0.2,barabassi1000,0.9,0.5,0.0,0.01,0.0,0.4,0.9270909090909091,0.8694545454545455
1000,0.2,barabassi1000,0.9,0.4,0.0,0.01,0.0,0.4,0.9270909090909091,0.8693636363636364
1000,0.2,barabassi1000,1.0,0.3,0.0,0.01,0.0,0.4,0.9270909090909091,0.8755454545454545
1000,0.2,barabassi1000,0.9,0.8,0.0,0.01,0.0,0.4,0.9270909090909091,0.869090909090909
1000,0.2,barabassi1000,0.9,0.7,0.0,0.01,0.0,0.4,0.9270909090909091,0.8724545454545454
1000,0.2,barabassi1000,1.0,0.6,0.0,0.01,0.0,0.4,0.9270909090909091,0.8741818181818182
1000,0.2,barabassi1000,1.0,0.9,0.0,0.01,0.0,0.4,0.9270909090909091,0.875
1000,0.2,barabassi1000,1.0,0.7,0.0,0.01,0.0,0.4,0.9270909090909091,0.8725454545454544
1000,0.2,barabassi1000,1.0,0.1,0.0,0.01,0.0,0.4,0.9270909090909091,0.8757272727272727
1000,0.2,barabassi1000,1.0,0.4,0.0,0.01,0.0,0.4,0.9270909090909091,0.8767272727272726
1000,0.2,barabassi1000,1.0,1.0,0.0,0.01,0.0,0.4,0.9270909090909091,0.864090909090909
1000,0.2,barabassi1000,0.1,0.1,0.0,0.01,0.0,0.5,0.9245454545454546,0.8533636363636364
1000,0.2,barabassi1000,0.1,0.2,0.0,0.01,0.0,0.5,0.923,0.8530909090909091
1000,0.2,barabassi1000,0.1,0.6,0.0,0.01,0.0,0.5,0.9235454545454546,0.8559090909090908
1000,0.2,barabassi1000,0.1,0.5,0.0,0.01,0.0,0.5,0.9239999999999999,0.8566363636363636
1000,0.2,barabassi1000,0.1,0.0,0.0,0.01,0.0,0.5,0.9249090909090909,0.8505454545454545
1000,0.2,barabassi1000,0.1,0.3,0.0,0.01,0.0,0.5,0.9244545454545455,0.8526363636363637
1000,0.2,barabassi1000,0.2,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8641818181818182
1000,0.2,barabassi1000,0.3,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8696363636363637
1000,0.2,barabassi1000,0.1,0.7,0.0,0.01,0.0,0.5,0.9238181818181818,0.8534545454545455
1000,0.2,barabassi1000,0.2,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8667272727272728
1000,0.2,barabassi1000,0.1,1.0,0.0,0.01,0.0,0.5,0.9236363636363637,0.8536363636363635
1000,0.2,barabassi1000,0.1,0.4,0.0,0.01,0.0,0.5,0.9243636363636363,0.8517272727272727
1000,0.2,barabassi1000,0.1,0.8,0.0,0.01,0.0,0.5,0.9244545454545455,0.8537272727272726
1000,0.2,barabassi1000,0.1,0.9,0.0,0.01,0.0,0.5,0.9231818181818183,0.8527272727272727
1000,0.2,barabassi1000,0.2,0.2,0.0,0.01,0.0,0.5,0.9268181818181819,0.8644545454545455
1000,0.2,barabassi1000,0.2,0.1,0.0,0.01,0.0,0.5,0.9269999999999999,0.8682727272727273
1000,0.2,barabassi1000,0.2,0.4,0.0,0.01,0.0,0.5,0.9269999999999999,0.868
1000,0.2,barabassi1000,0.2,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8625454545454546
1000,0.2,barabassi1000,0.2,0.8,0.0,0.01,0.0,0.5,0.9269999999999999,0.8642727272727272
1000,0.2,barabassi1000,0.2,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.861
1000,0.2,barabassi1000,0.2,0.9,0.0,0.01,0.0,0.5,0.9269090909090909,0.8616363636363636
1000,0.2,barabassi1000,0.2,0.5,0.0,0.01,0.0,0.5,0.9269090909090909,0.863
1000,0.2,barabassi1000,0.3,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8702727272727273
1000,0.2,barabassi1000,0.2,0.7,0.0,0.01,0.0,0.5,0.9267272727272726,0.8624545454545455
1000,0.2,barabassi1000,0.3,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8723636363636363
1000,0.2,barabassi1000,0.3,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8712727272727272
1000,0.2,barabassi1000,0.3,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8645454545454545
1000,0.2,barabassi1000,0.3,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8696363636363635
1000,0.2,barabassi1000,0.4,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8697272727272728
1000,0.2,barabassi1000,0.3,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.8676363636363637
1000,0.2,barabassi1000,0.3,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8670909090909091
1000,0.2,barabassi1000,0.3,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.863
1000,0.2,barabassi1000,0.3,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8698181818181816
1000,0.2,barabassi1000,0.4,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.8714545454545455
1000,0.2,barabassi1000,0.4,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8777272727272728
1000,0.2,barabassi1000,0.4,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.877
1000,0.2,barabassi1000,0.4,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8707272727272727
1000,0.2,barabassi1000,0.3,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.8708181818181818
1000,0.2,barabassi1000,0.5,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.875
1000,0.2,barabassi1000,0.5,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8733636363636365
1000,0.2,barabassi1000,0.4,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8714545454545455
1000,0.2,barabassi1000,0.4,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.869090909090909
1000,0.2,barabassi1000,0.4,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.8764545454545455
1000,0.2,barabassi1000,0.5,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8774545454545456
1000,0.2,barabassi1000,0.4,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8708181818181818
1000,0.2,barabassi1000,0.4,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8649090909090908
1000,0.2,barabassi1000,0.4,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.875090909090909
1000,0.2,barabassi1000,0.5,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8731818181818182
1000,0.2,barabassi1000,0.5,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.8721818181818183
1000,0.2,barabassi1000,0.5,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8760909090909091
1000,0.2,barabassi1000,0.5,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.87
1000,0.2,barabassi1000,0.5,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8708181818181818
1000,0.2,barabassi1000,0.5,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.876909090909091
1000,0.2,barabassi1000,0.6,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8764545454545455
1000,0.2,barabassi1000,0.6,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8824545454545455
1000,0.2,barabassi1000,0.5,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8736363636363635
1000,0.2,barabassi1000,0.5,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8775454545454546
1000,0.2,barabassi1000,0.6,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8798181818181819
1000,0.2,barabassi1000,0.6,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.8720909090909091
1000,0.2,barabassi1000,0.6,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8792727272727272
1000,0.2,barabassi1000,0.6,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8792727272727273
1000,0.2,barabassi1000,0.6,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.8846363636363637
1000,0.2,barabassi1000,0.6,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8784545454545455
1000,0.2,barabassi1000,0.6,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.879
1000,0.2,barabassi1000,0.7,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.8809090909090909
1000,0.2,barabassi1000,0.6,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.875
1000,0.2,barabassi1000,0.6,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8765454545454545
1000,0.2,barabassi1000,0.7,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.877
1000,0.2,barabassi1000,0.0,0.6,0.0,0.01,0.0,0.4,0.6458181818181818,0.2
1000,0.2,barabassi1000,0.7,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.883909090909091
1000,0.2,barabassi1000,0.7,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8891818181818181
1000,0.2,barabassi1000,0.7,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8841818181818181
1000,0.2,barabassi1000,0.7,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8845454545454546
1000,0.2,barabassi1000,0.7,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8815454545454545
1000,0.2,barabassi1000,0.8,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8898181818181818
1000,0.2,barabassi1000,0.7,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8784545454545455
1000,0.2,barabassi1000,0.7,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8807272727272726
1000,0.2,barabassi1000,0.7,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.882090909090909
1000,0.2,barabassi1000,0.0,0.4,0.0,0.01,0.0,0.4,0.6366363636363636,0.2
1000,0.2,barabassi1000,0.0,0.0,0.0,0.01,0.0,0.4,0.6330909090909091,0.2
1000,0.2,barabassi1000,0.7,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.881909090909091
1000,0.2,barabassi1000,0.0,0.1,0.0,0.01,0.0,0.4,0.6323636363636363,0.2
1000,0.2,barabassi1000,0.8,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8859090909090909
1000,0.2,barabassi1000,0.0,0.9,0.0,0.01,0.0,0.4,0.6388181818181818,0.2
1000,0.2,barabassi1000,0.8,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8793636363636363
1000,0.2,barabassi1000,0.8,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8846363636363637
1000,0.2,barabassi1000,0.0,1.0,0.0,0.01,0.0,0.4,0.6342727272727274,0.2
1000,0.2,barabassi1000,0.8,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8787272727272728
1000,0.2,barabassi1000,0.8,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.881909090909091
1000,0.2,barabassi1000,0.8,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8832727272727273
1000,0.2,barabassi1000,0.8,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8857272727272726
1000,0.2,barabassi1000,0.8,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8839090909090909
1000,0.2,barabassi1000,0.8,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.8813636363636363
1000,0.2,barabassi1000,0.8,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.8837272727272727
1000,0.2,barabassi1000,0.0,0.8,0.0,0.01,0.0,0.4,0.6390909090909092,0.2
1000,0.2,barabassi1000,0.9,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8902727272727272
1000,0.2,barabassi1000,0.9,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8862727272727272
1000,0.2,barabassi1000,0.9,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.8805454545454545
1000,0.2,barabassi1000,0.9,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.8839090909090909
1000,0.2,barabassi1000,0.0,0.3,0.0,0.01,0.0,0.4,0.6319090909090911,0.2
1000,0.2,barabassi1000,0.9,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8835454545454545
1000,0.2,barabassi1000,0.9,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8846363636363637
1000,0.2,barabassi1000,0.0,0.2,0.0,0.01,0.0,0.4,0.6390909090909089,0.2
1000,0.2,barabassi1000,0.9,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8832727272727273
1000,0.2,barabassi1000,0.9,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8867272727272727
1000,0.2,barabassi1000,0.9,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.8847272727272727
1000,0.2,barabassi1000,0.0,0.5,0.0,0.01,0.0,0.4,0.6367272727272728,0.2
1000,0.2,barabassi1000,0.9,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.8849090909090909
1000,0.2,barabassi1000,1.0,0.1,0.0,0.01,0.0,0.5,0.9270909090909091,0.8901818181818182
1000,0.2,barabassi1000,1.0,0.5,0.0,0.01,0.0,0.5,0.9270909090909091,0.889090909090909
1000,0.2,barabassi1000,1.0,0.2,0.0,0.01,0.0,0.5,0.9270909090909091,0.8877272727272728
1000,0.2,barabassi1000,0.9,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8826363636363636
1000,0.2,barabassi1000,1.0,0.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8919090909090909
1000,0.2,barabassi1000,1.0,0.3,0.0,0.01,0.0,0.5,0.9270909090909091,0.8920909090909089
1000,0.2,barabassi1000,1.0,0.4,0.0,0.01,0.0,0.5,0.9270909090909091,0.8859999999999999
1000,0.2,barabassi1000,1.0,0.6,0.0,0.01,0.0,0.5,0.9270909090909091,0.887
1000,0.2,barabassi1000,1.0,1.0,0.0,0.01,0.0,0.5,0.9270909090909091,0.8871818181818182
1000,0.2,barabassi1000,1.0,0.7,0.0,0.01,0.0,0.5,0.9270909090909091,0.8850909090909092
1000,0.2,barabassi1000,1.0,0.8,0.0,0.01,0.0,0.5,0.9270909090909091,0.8858181818181818
1000,0.2,barabassi1000,0.0,0.7,0.0,0.01,0.0,0.4,0.64,0.2
1000,0.2,barabassi1000,1.0,0.9,0.0,0.01,0.0,0.5,0.9270909090909091,0.8922727272727272
1000,0.2,barabassi1000,0.1,0.2,0.0,0.01,0.0,0.6,0.9237272727272728,0.8756363636363637
1000,0.2,barabassi1000,0.1,0.0,0.0,0.01,0.0,0.6,0.9246363636363636,0.8801818181818182
1000,0.2,barabassi1000,0.1,0.1,0.0,0.01,0.0,0.6,0.9259090909090909,0.8826363636363636
1000,0.2,barabassi1000,0.1,0.8,0.0,0.01,0.0,0.6,0.9233636363636364,0.8752727272727273
1000,0.2,barabassi1000,0.1,0.4,0.0,0.01,0.0,0.6,0.925,0.881909090909091
1000,0.2,barabassi1000,0.2,1.0,0.0,0.01,0.0,0.6,0.9266363636363636,0.8831818181818182
1000,0.2,barabassi1000,0.1,0.3,0.0,0.01,0.0,0.6,0.9236363636363637,0.879909090909091
1000,0.2,barabassi1000,0.2,0.4,0.0,0.01,0.0,0.6,0.9269090909090909,0.8868181818181817
1000,0.2,barabassi1000,0.1,0.9,0.0,0.01,0.0,0.6,0.9237272727272727,0.8735454545454545
1000,0.2,barabassi1000,0.1,0.6,0.0,0.01,0.0,0.6,0.9221818181818182,0.8725454545454544
1000,0.2,barabassi1000,0.1,0.5,0.0,0.01,0.0,0.6,0.9227272727272727,0.8784545454545455
1000,0.2,barabassi1000,0.2,0.5,0.0,0.01,0.0,0.6,0.9269999999999999,0.884
1000,0.2,barabassi1000,0.1,0.7,0.0,0.01,0.0,0.6,0.9237272727272727,0.8771818181818183
1000,0.2,barabassi1000,0.2,0.9,0.0,0.01,0.0,0.6,0.9269999999999999,0.8817272727272727
1000,0.2,barabassi1000,0.2,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.8810909090909091
1000,0.2,barabassi1000,0.2,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8857272727272726
1000,0.2,barabassi1000,0.1,1.0,0.0,0.01,0.0,0.6,0.9217272727272726,0.8737272727272728
1000,0.2,barabassi1000,0.2,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.884
1000,0.2,barabassi1000,0.2,0.7,0.0,0.01,0.0,0.6,0.9267272727272726,0.8838181818181817
1000,0.2,barabassi1000,0.2,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8878181818181818
1000,0.2,barabassi1000,0.3,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8914545454545455
1000,0.2,barabassi1000,0.3,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8902727272727272
1000,0.2,barabassi1000,0.2,0.6,0.0,0.01,0.0,0.6,0.9269090909090909,0.8815454545454545
1000,0.2,barabassi1000,0.3,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.8853636363636365
1000,0.2,barabassi1000,0.2,0.8,0.0,0.01,0.0,0.6,0.9269090909090909,0.880909090909091
1000,0.2,barabassi1000,0.3,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.887090909090909
1000,0.2,barabassi1000,0.3,0.4,0.0,0.01,0.0,0.6,0.9270909090909091,0.8842727272727273
1000,0.2,barabassi1000,0.3,0.5,0.0,0.01,0.0,0.6,0.9270909090909091,0.8896363636363638
1000,0.2,barabassi1000,0.4,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8874545454545455
1000,0.2,barabassi1000,0.3,0.7,0.0,0.01,0.0,0.6,0.9270909090909091,0.8892727272727273
1000,0.2,barabassi1000,0.3,0.6,0.0,0.01,0.0,0.6,0.9269999999999999,0.8839090909090909
1000,0.2,barabassi1000,0.4,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8907272727272727
1000,0.2,barabassi1000,0.4,0.6,0.0,0.01,0.0,0.6,0.9270909090909091,0.8912727272727273
1000,0.2,barabassi1000,0.4,0.9,0.0,0.01,0.0,0.6,0.9270909090909091,0.889090909090909
1000,0.2,barabassi1000,0.3,0.9,0.0,0.01,0.0,0.6,0.9270909090909091,0.8830000000000001
1000,0.2,barabassi1000,0.3,1.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8810000000000001
1000,0.2,barabassi1000,0.4,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.8874545454545455
1000,0.2,barabassi1000,0.3,0.8,0.0,0.01,0.0,0.6,0.9270909090909091,0.886090909090909
1000,0.2,barabassi1000,0.4,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.8917272727272728
1000,0.2,barabassi1000,0.5,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.8935454545454546
1000,0.2,barabassi1000,0.4,0.4,0.0,0.01,0.0,0.6,0.9270909090909091,0.8866363636363637
1000,0.2,barabassi1000,0.4,1.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8881818181818182
1000,0.2,barabassi1000,0.4,0.7,0.0,0.01,0.0,0.6,0.9270909090909091,0.8879090909090909
1000,0.2,barabassi1000,0.5,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8919090909090909
1000,0.2,barabassi1000,0.4,0.5,0.0,0.01,0.0,0.6,0.9270909090909091,0.8885454545454546
1000,0.2,barabassi1000,0.5,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.8915454545454544
1000,0.2,barabassi1000,0.5,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8952727272727273
1000,0.2,barabassi1000,0.4,0.8,0.0,0.01,0.0,0.6,0.9270909090909091,0.8848181818181818
1000,0.2,barabassi1000,0.5,0.6,0.0,0.01,0.0,0.6,0.9270909090909091,0.891
1000,0.2,barabassi1000,0.5,0.9,0.0,0.01,0.0,0.6,0.9270909090909091,0.8955454545454544
1000,0.2,barabassi1000,0.5,0.4,0.0,0.01,0.0,0.6,0.9270909090909091,0.8879090909090909
1000,0.2,barabassi1000,0.5,0.5,0.0,0.01,0.0,0.6,0.9270909090909091,0.8923636363636362
1000,0.2,barabassi1000,0.5,0.7,0.0,0.01,0.0,0.6,0.9270909090909091,0.8866363636363637
1000,0.2,barabassi1000,0.5,0.8,0.0,0.01,0.0,0.6,0.9270909090909091,0.8868181818181817
1000,0.2,barabassi1000,0.6,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.8924545454545455
1000,0.2,barabassi1000,0.5,1.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8900909090909092
1000,0.2,barabassi1000,0.6,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.895909090909091
1000,0.2,barabassi1000,0.6,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8918181818181817
1000,0.2,barabassi1000,0.6,0.4,0.0,0.01,0.0,0.6,0.9270909090909091,0.8944545454545455
1000,0.2,barabassi1000,0.6,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.8915454545454545
1000,0.2,barabassi1000,0.7,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.893090909090909
1000,0.2,barabassi1000,0.6,0.5,0.0,0.01,0.0,0.6,0.9270909090909091,0.8891818181818182
1000,0.2,barabassi1000,0.6,1.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8924545454545455
1000,0.2,barabassi1000,0.7,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8963636363636364
1000,0.2,barabassi1000,0.6,0.6,0.0,0.01,0.0,0.6,0.9270909090909091,0.8929090909090909
1000,0.2,barabassi1000,0.7,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8962727272727272
1000,0.2,barabassi1000,0.7,0.4,0.0,0.01,0.0,0.6,0.9270909090909091,0.8914545454545455
1000,0.2,barabassi1000,0.7,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.895909090909091
1000,0.2,barabassi1000,0.6,0.7,0.0,0.01,0.0,0.6,0.9270909090909091,0.8946363636363636
1000,0.2,barabassi1000,0.6,0.9,0.0,0.01,0.0,0.6,0.9270909090909091,0.8916363636363637
1000,0.2,barabassi1000,0.6,0.8,0.0,0.01,0.0,0.6,0.9270909090909091,0.8905454545454545
1000,0.2,barabassi1000,0.7,0.6,0.0,0.01,0.0,0.6,0.9270909090909091,0.8956363636363637
1000,0.2,barabassi1000,0.7,0.5,0.0,0.01,0.0,0.6,0.9270909090909091,0.8955454545454546
1000,0.2,barabassi1000,0.7,0.7,0.0,0.01,0.0,0.6,0.9270909090909091,0.8936363636363637
1000,0.2,barabassi1000,0.7,0.9,0.0,0.01,0.0,0.6,0.9270909090909091,0.8908181818181817
1000,0.2,barabassi1000,0.7,1.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.8941818181818182
1000,0.2,barabassi1000,0.7,0.8,0.0,0.01,0.0,0.6,0.9270909090909091,0.8941818181818182
1000,0.2,barabassi1000,0.8,0.0,0.0,0.01,0.0,0.6,0.9270909090909091,0.9009999999999999
1000,0.2,barabassi1000,0.8,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8957272727272727
1000,0.2,barabassi1000,0.8,0.2,0.0,0.01,0.0,0.6,0.9270909090909091,0.8962727272727272
1000,0.2,barabassi1000,0.8,0.3,0.0,0.01,0.0,0.6,0.9270909090909091,0.8975454545454545
1000,0.2,barabassi1000,0.8,0.5,0.0,0.01,0.0,0.6,0.9270909090909091,0.896
1000,0.2,barabassi1000,0.8,0.4,0.0,0.01,0.0,0.6,0.9270909090909091,0.8964545454545455
1000,0.2,barabassi1000,0.8,0.6,0.0,0.01,0.0,0.6,0.9270909090909091,0.8926363636363636
1000,0.2,barabassi1000,0.8,0.9,0.0,0.01,0.0,0.6,0.9270909090909091,0.8941818181818182
1000,0.2,barabassi1000,0.8,0.7,0.0,0.01,0.0,0.6,0.9270909090909091,0.8922727272727272
1000,0.2,barabassi1000,0.9,0.1,0.0,0.01,0.0,0.6,0.9270909090909091,0.8992727272727272
